region,version,rank,code,count,percent
C6,A,14,a2e,2,2.0202020202020203
C6,A,15,c2j,2,2.0202020202020203
C6,A,16,c2i,2,2.0202020202020203
C6,A,17,a3i,1,1.0101010101010102
C6,A,18,dk,1,1.0101010101010102
C6,A,19,b1i,1,1.0101010101010102
C6,A,20,c4g,1,1.0101010101010102
C6,A,21,P,1,1.0101010101010102
C6,A,22,c3e,1,1.0101010101010102
C6,A,23,h,1,1.0101010101010102
C6,A,24,c3h,1,1.0101010101010102
C6,A,25,ci,1,1.0101010101010102
C6,A,26,a1e,1,1.0101010101010102
C6,A,27,a5g,1,1.0101010101010102
C6,A,28,f,1,1.0101010101010102
C6,A,29,a3e,1,1.0101010101010102
C6,A,30,b1k,1,1.0101010101010102
C6,A,31,c1h,1,1.0101010101010102
C6,A,32,a3h,1,1.0101010101010102
C6,A,33,b2i,1,1.0101010101010102
C6,A,34,b1e,1,1.0101010101010102
C6,A,35,a4f,1,1.0101010101010102
C6,A,36,b1f,1,1.0101010101010102
C6,A,37,a6f,1,1.0101010101010102
C6,A,38,b2j,1,1.0101010101010102
C6,A,39,e,1,1.0101010101010102
C6,A,40,c,1,1.0101010101010102
C6,A,41,b2g,1,1.0101010101010102
C6,A,42,b1h,1,1.0101010101010102
C6,A,43,c2h,1,1.0101010101010102
C6,A,44,a7f,1,1.0101010101010102
C6,A,45,a4e,1,1.0101010101010102
C6,A,46,b1j,1,1.0101010101010102
C6,A,47,dl,1,1.0101010101010102
C6,A,48,i,1,1.0101010101010102
C6,A,49,b2f,1,1.0101010101010102
C6,B,1,c1g,9,9.574468085106384
C6,B,2,c1f,9,9.574468085106384
C6,B,3,c3i,6,6.382978723404255
C6,B,4,c3g,5,5.319148936170213
C6,B,5,b1g,4,4.25531914893617
C6,B,6,a3f,4,4.25531914893617
C6,B,7,c1e,4,4.25531914893617
C6,B,8,c1i,4,4.25531914893617
C6,B,9,a3g,3,3.1914893617021276
C6,B,10,c3f,3,3.1914893617021276
C6,B,11,c2g,3,3.1914893617021276
C6,B,12,a2e,2,2.127659574468085
C6,B,13,a4g,2,2.127659574468085
C6,B,14,c2j,2,2.127659574468085
C6,B,15,c2i,2,2.127659574468085
C6,B,16,b1i,1,1.0638297872340425
C6,B,17,dk,1,1.0638297872340425
C6,B,18,c3e,1,1.0638297872340425
C6,B,19,c4g,1,1.0638297872340425
C6,B,20,a3i,1,1.0638297872340425
C6,B,21,h,1,1.0638297872340425
